Grocery_Name,MRP_Price,Discount_Price,Quantity,brand_name,price_per_unit
Jain DLS Chana Masala Papad : 400 gms,198,99.0,400 gm,Jain,₹ 0.25
Home Chef Udad Papad : 500 gms,155,95.0,500 gm,Home,₹ 0.19
Ganesh Mini Udad Papad : 180 gms,99,49.0,180 gm,Ganesh,₹ 0.27
Talod Dahiwada Mix : 500 gms,150,125.0,500 gm,Talod,₹ 0.25
Ganesh Rice Crispie Garlic Papad : 150 gms,40,35.0,150 gm,Ganesh,₹ 0.23
Shiv Shakti's Plain Potato Papad : 100 gms,44,22.0,100 gm,Shiv,₹ 0.22
Gits Gulab Jamun : 200 gms,115,85.0,200 gm,Gits,₹ 0.42
Dabur Hommade Coconut Milk : 200 ml,75,69.0,200 ml,Dabur,₹ 0.34
MTR Rava Idli Mix : 1 kg,250,175.0,1 kg,MTR,₹ 175.00
Chitale Bandhu Instant Gulab Jamun Mix : 200 gms,93,85.0,200 gm,Chitale,₹ 0.42
MTR Gulab Jamun Mix : 160 gms,150,75.0,160 gm,MTR,₹ 0.47
Talod Nylon Khaman Mix Flour : 500 gms,125,110.0,500 gm,Talod,₹ 0.22
Betty Crocker Complete Pancake Mix : 500 gms,260,190.0,500 gm,Betty,₹ 0.38
Agrawal's 420 Moong Bhajiya (Pakodi) Instant Mix : 300 gms,154,75.0,300 gm,Agrawal's,₹ 0.25
Talod Handwa Mix Flour : 500 gms,115,96.0,500 gm,Talod,₹ 0.19
Chitale Khaman Mix : 200 gms,47,42.0,200 Gm,Chitale,₹ 0.21
Malgudi Idli Dosa Batter : 1 kg,90,49.0,1 kg,Malgudi,₹ 0.05
Gits Khaman Dhokla Mix : 180 gms,75,59.0,180 gm,Gits,₹ 0.33
Slurrp Farm Chocolate Millet Pancake Mix : 150 gms,149,99.0,150 gm,Slurrp,₹ 0.66
Slurrp Farm Millet Pancake Mix Banana Choco-Chip : 150 gms,149,104.0,150 gm,Slurrp,₹ 0.69
MTR 3 Minute Breakfast Regular Poha : 60 gms,27,17.0,60 gm,MTR,₹ 0.28
MTR Dosa Mix : 500 gms,135,95.0,500 gm,MTR,₹ 0.19
MTR Khaman Dhokla : 500 gms,150,99.0,500 gm,MTR,₹ 0.20
MTR Multigrain Dosa Mix : 500 gms,170,135.0,500 gm,MTR,₹ 0.27
ID Idly & Dosa Batter Mix : 1 Kg,90,75.0,1 kg,ID,₹ 75.00
Talod Nylon Khaman Mix Flour : 200 gms,60,55.0,200 gm,Talod,₹ 0.28
MTR 3 Minute Breakfast Vegetable Upma : 60 gms,27,17.0,60 gm,MTR,₹ 0.28
Gits Basundi Mix : 125 gms,99,78.0,125 gm,Gits,₹ 0.62
Jalani Mini Pani Puri Magic : 160 gms,90,45.0,160 gm,Jalani,₹ 0.28
Daawat Hyderabadi Biryani Kit : 334 gms,149,99.0,334 gm,Daawat,₹ 0.30
MTR Upma Mix : 160 gms,55,48.0,160 gm,MTR,₹ 0.30
Gits Kheer Mix Vermicelli : 100 gms,75,60.0,100 gm,Gits,₹ 0.60
MTR Vada Mix : 500 gms,200,149.0,500 gm,MTR,₹ 0.30
Gits Rabdi Mix : 100 gms,99,78.0,100 gm,Gits,₹ 0.78
Et-Mi Basundi Mix : 100 gms,80,40.0,100 gm,Et-Mi,₹ 0.40
Agrawal's 420 Khaman Dhokla Instant Mix : 400 gms,143,71.0,400 gms,Agrawal's,₹ 0.18
Harnik Caramel Pudding Mix : 90 gms,50,45.0,90 gm,Harnik,₹ 0.50
Chitale Bandhu Gulabjam : 500 gms,160,148.0,500 gm,Chitale,₹ 0.30
Yu Three Cheese Pasta Instant Food : 65 gms,95,47.0,65 gm,Yu,₹ 0.72
Yu Chilli Manchurian Cup Noodles : 70 gms,65,32.0,70 gm,Yu,₹ 0.46
Real Thai Green Curry Paste : 50 gms,75,57.0,50 gm,Real,₹ 1.14
ID Malabar Parota : 5 Pieces,90,80.0,5 pcs,ID,₹ 16.00
Real Thai Red Curry Paste : 50 gms,75,49.0,50 gm,Real,₹ 0.98
Brown & Polson Custard Powder - Vanilla : 100 gms,40,37.0,100 gm,Brown,₹ 0.37
Ruchiyana Kharwas Premix Powder : 50gm,90,80.0,50 gm,Ruchiyana,₹ 1.60
Pillsbury Rich Choco Oven Cake Mix Egg-Free : 270 gms,224,184.0,270 gm,Pillsbury,₹ 0.68
Pillsbury Choco Cooker Cake Mix : 159 gms,135,99.0,159 gm,Pillsbury,₹ 0.62
Blue Bird Active Dry Yeast : 25 gms,36,32.0,25 gm,Blue,₹ 1.28
Blue Bird Custard Powder Vanilla : 100 gms,40,30.0,100 gm,Blue,₹ 0.30
Pillsbury Vanilla Flavoured Custard Powder : 100 gms,44,32.0,100 gm,Pillsbury,₹ 0.32
Daawat Lucknowi Biryani Kit : 334 gms,149,99.0,334 gm,Daawat,₹ 0.30
ID Homestyle Whole Wheat Paratha : 6 Pieces,75,65.0,6 Pcs,ID,₹ 10.83
Blue Bird Strawberry Flavour Veg Jelly Crystals : 100 gms,55,45.0,100 gm,Blue,₹ 0.45
Satyam Rajgira Puff : 100 gms,53,49.0,100 gm,Satyam,₹ 0.49
Betty Crocker Complete Buttermilk Pancake Mix : 500 gms,295,215.0,500 gm,Betty,₹ 0.43
Blue Bird Jelly Crystals Raspberry : 100 gms,55,45.0,100 gm,Blue,₹ 0.45
Et-Mi Falooda Mix Kesar Flavour : 200 gms,75,37.0,200 gm,Et-Mi,₹ 0.18
Chitale Instant Basundi Mix : 200 gms,105,97.0,200 gm,Chitale,₹ 0.48
Yu Bombay Rava Upma Instant Breakfast : 55 gms,65,32.0,55 gm,Yu,₹ 0.58
Talod Gota Mix Flour : 500 gms,118,99.0,500 gm,Talod,₹ 0.20
Et-Mi Falooda Mix Rose Flavour : 200 gms,75,37.0,200 gm,Et-Mi,₹ 0.18
Et-Mi Falooda Mix Strawberry Flavour : 200 gms,75,37.0,200 gm,Et-Mi,₹ 0.18
Moments Falooda Mix Kesar : 200 gms,80,40.0,200 gm,Moments,₹ 0.20
Blue Bird Chine Grass Strawberry : 100 gms,55,45.0,100 gm,Blue,₹ 0.45
Moments Falooda Mix Rose : 200 gms,80,40.0,200 gm,Moments,₹ 0.20
Blue Bird China Grass Kesar Pista : 100 gms,55,45.0,100 gm,Blue,₹ 0.45
Betty Crocker Triple Choco Brownie Mix : 425 gms,390,305.0,425 gm,Betty,₹ 0.72
Blue Bird Instant China Grass Milk Jelly Vanilla : 100 gms,55,45.0,100 gm,Blue,₹ 0.45
Blue Bird Custard Powder Raspberry : 100 gms,40,35.0,100 gm,Blue,₹ 0.35
Blue Bird Custard Powder Strawberry : 100 gms,40,35.0,100 gm,Blue,₹ 0.35
Bedekar Instant Chakli Bhajni :  500 gms,150,75.0,500 gm,Bedekar,₹ 0.15
Bedekar Besan Ladoo Mix : 500 gms,175,158.0,500 gm,Bedekar,₹ 0.32
Colombian Brew Instant Coffee Original : 100 gms,299,149.0,100 gm,Colombian Brew Instant,₹ 1.49
Colombian Brew Instant Coffee Nutty Hazelnut : 100 gms,399,199.0,100 gm,Colombian Brew Instant,₹ 1.99
Colombian Brew Instant Coffee Double Chocolate Mocha : 100 gms,399,199.0,100 gm,Colombian Brew,₹ 1.99
Colombian Brew Instant Coffee Wild Vanilla : 100 gms,399,199.0,100 gm,Colombian,₹ 1.99
Colombian Brew Instant Coffee Creamy Caramel : 100 gms,399,199.0,100 gm,Colombian Brew Instant,₹ 1.99
Twinings Pure Green Tea : 100 Tea-Bags,999,820.0,100 Bags,Twinings,₹ 8.20
Twinings Green Tea & Lemon : 100 Tea-Bags,999,849.0,100 Bags,Twinings,₹ 8.49
Twinings Green Tea Lemon & Honey : 100 Tea-Bags,999,899.0,100 Bags,Twinings,₹ 8.99
Twinings Green Tea & Lemon : 25 Tea-Bags,314,272.0,25 Bags,Twinings,₹ 10.88
Twinings Origins Darjeeling Tea : 25 Tea-Bags,314,275.0,25 Bags,Twinings,₹ 11.00
Veeba Salsa Tomato Sauce : 360 gms,149,119.0,360 gm,Veeba,₹ 0.33
Cadbury Choclairs Gold Pouch : 520 gms,200,160.0,520 gm,Cadbury,₹ 0.31
Parle Melody Chocolaty : 371.45 gms,100,89.0,371.45 gm,Parle,₹ 0.24
Amul Chocominis Chocolate Box : 250 gms,140,115.0,250 gm,Amul,₹ 0.46
Candyman Choco Double Eclairs : 273 gms,100,50.0,273 gm,Candyman,₹ 0.18
Chandan 4 In 1 Mix Mouth Freshener : 225 gms,260,130.0,225 gm,Chandan,₹ 0.58
Parle Kismi Toffee : 276.36 gms,50,45.0,276.36 gm,Parle,₹ 0.16
Luvit Chocorich Eclairs Party Pack : 384 gms,150,75.0,384 gm,Luvit,₹ 0.20
Natural's Bite Aam Papad Cubes : 100 gms,80,40.0,100 gm,Natural's,₹ 0.40
Natural's Bite Meetha Amla : 100 gms,65,32.0,100 gm,Natural's,₹ 0.32
Parle Kismi Assorted Toffees : 245.5 gms,50,40.0,245.5  gm,Parle,₹ 0.16
Natural's Bite Meethi Imli : 100 gms,65,32.0,100 gm,Natural's,₹ 0.32
Cadbury Choclairs Gold Pouch : 130 gms,50,45.0,130 gm,Cadbury,₹ 0.35
Chandan Anardana Punch : 160 gms,150,75.0,160 gm,Chandan,₹ 0.47
Alpenliebe Caramel Toffee : 324 gms,105,90.0,324 gm,Alpenliebe,₹ 0.28
Jelly Mazza Soft Candy Celebration Pack : 200 gms,85,42.0,200 gm,Jelly,₹ 0.21
Gula Gula 5 Flavours Candy Birthday Pack : 200 gms,56,28.0,200 gm,Gula,₹ 0.14
Jelly Mazza Chatpati Imli Soft Candy : 24 gms,10,5.0,24 gm,Jelly,₹ 0.21
Jelly Mazza Kaccha Mango Soft Candy : 24 gms,10,5.0,24 gm,Jelly,₹ 0.21
Chandan Jamun Vati : 160 gms,150,75.0,160 gm,Chandan,₹ 0.47
Derby Tim Buk Tu Fruit Flavoured Lollipop : 130 gms,50,25.0,130 gm,Derby,₹ 0.19
Derby Tamilly Tamarind Candy : 175 gms,50,25.0,175 gm,Derby,₹ 0.14
Derby Panvaa Candy : 175 gms,50,25.0,175 gm,Derby,₹ 0.14
Derby Darling Velvetto Fruit Flavoured Candy : 175 gms,50,25.0,175 gm,Derby,₹ 0.14
Haldiram's Rasgulla : 1 kg,225,165.0,1 kg,Haldiram's,₹ 165.00
Haldiram's Soan Papdi : 500 gms,130,99.0,500 gm,Haldiram's,₹ 0.20
Haldiram's Gulab Jamun : 1 kg,225,165.0,1 kg,Haldiram's,₹ 165.00
Bikaji Rasgulla Gol-Matol : 1.25 kgs,250,135.0,1.25 kg,Bikaji,₹ 108.00
Lal Dharwad Peda : 200 gms,130,65.0,200 gm,Lal,₹ 0.33
Haldiram's Besan Ladoo : 500 gms,320,135.0,500 gm,Haldiram's,₹ 0.27
Shri Ram Soan Papdi : 200 gms,68,34.0,200 gm,Shri,₹ 0.17
Bikaji Gulab Jamun Gol-M-Gol : 1.25 kgs,275,149.0,1.25 kg,Bikaji,₹ 119.20
Royal Gulab Jamun : 1 kg,225,105.0,1 kg,Royal,₹ 105.00
Lal Premium Mysore Pak : 200 gms,130,92.0,200 gm,Lal,₹ 0.46
Amul Kaju Katri : 500 gms,435,399.0,500 gm,Amul,₹ 0.80
Bikaneri Madhuras Rasgulla : 1 kg,170,99.0,1 kg,Bikaneri,₹ 99.00
Royal Rasgulla : 1 kg,210,99.0,1 kg,Royal,₹ 99.00
Bikaji Manbhavan Soan Papdi : 450 gms,135,89.0,450 gm,Bikaji,₹ 0.20
Karachi's Besan Mysore Pak : 200 gms,120,50.0,200 gm,Karachi's,₹ 0.25
Madhuras Soan Papdi : 500 gms,166,69.0,500 gm,Madhuras,₹ 0.14
Mahalaxmi Pista Peanut Chikki : 500 gms,320,160.0,500 gm,Mahalaxmi,₹ 0.32
Haldiram's Badam Halwa : 400 gms,90,66.0,400 gm,Haldiram's,₹ 0.17
Chitale Kaju Katli : 250 gms,265,235.0,250 gm,Chitale,₹ 0.94
Madhur Soan Papadi : 500 gms,150,65.0,500 gm,Madhur,₹ 0.13
Mahalaxmi Disco Chikki : 500 gms,210,105.0,500 gm,Mahalaxmi,₹ 0.21
Lal Bombay Halwa : 200 gms,110,42.0,200 gm,Lal,₹ 0.21
Chitale Bandhu Mango Barfi : 250 gms,235,206.0,250 gm,Chitale,₹ 0.82
Athavale's Desi Ghee Motichur Ladoo : 250 gms,125,95.0,250 gm,Athavale's,₹ 0.38
Divya Gulkand : 400 gms,100,89.0,400 gm,Divya,₹ 0.22
Sun Shengh Chikki : 200 gms,50,40.0,200 gm,Sun,₹ 0.20
Phondaghat Pravalyukta Gulkand : 200 gms,118,88.0,200 gm,Phondaghat,₹ 0.44
Mahalaxmi Peanut Chikki : 200 gms,85,42.0,200 gm,Mahalaxmi,₹ 0.21
Athavale's Besan Ladoo : 200 gms,110,80.0,200 gm,Athavale's,₹ 0.40
Farmley Dates Bites : 18 gms,40,20.0,18 gm,Farmley,₹ 1.11
Bedekar Besan Ladu : 300 gms,140,120.0,300 gm,Bedekar,₹ 0.40
Bedekar Tasty Foods Moog Dal Halwa : 500 gms,250,125.0,500 gm,Bedekar,₹ 0.25
Agrawal's 420 Dryfruit Besan Ladoo : 400 gms,165,129.0,400 gm,Agrawal's,₹ 0.32
Mahalaxmi Dry Fruit Gud Gajak : 500 gms,340,170.0,500 gm,Mahalaxmi,₹ 0.34
Mahalaxmi Murena Gajak : 500 gms,300,150.0,500 gm,Mahalaxmi,₹ 0.30
Mahalaxmi Pista Badam Gajak : 500 gms,340,170.0,500 gm,Mahalaxmi,₹ 0.34
Pravin Mango Pickle : 1 kg,250,140.0,1 kg,Pravin,₹ 140.00
Mother's Recipe Mango Pickle - Jar : 1 kg,240,120.0,1 kg,Mother's,₹ 120.00
Pravin Mango Pickle Pouch : 200 gms,70,55.0,200 gm,Pravin,₹ 0.28
Shree Siddhivinayak Mango Pickle : 500 gms,130,95.0,500 gm,Shree,₹ 0.19
Bedekar Mango Pickle : 400 gms,125,102.0,400 gm,Bedekar,₹ 0.26
Mother's Recipe Mango Pickle - Pouch : 500 gms,149,74.0,500 gm,Mother's,₹ 0.15
Homepick Gujarati Chhunda Pickle : 250 gms,125,89.0,250 gm,Homepick,₹ 0.36
Shree Siddhivinayak Sweet Mango Pickle : 200 gms,80,60.0,200 gm,Shree,₹ 0.30
Kubal Mango Pickle Pouch : 200 gms,70,35.0,200 gm,Kubal,₹ 0.17
Shree Siddhivinayak Sweet Lime Pickle : 200 gms,80,60.0,200 gm,Shree,₹ 0.30
Shree Siddhivinayak Lime Pickle : 200 gms,70,54.0,200 gm,Shree,₹ 0.27
Bedekar Lime Pickle (Sweet) : 400 gms,130,115.0,400 gm,Bedekar,₹ 0.29
Bedekar Lime Pickle : 400 gms,125,105.0,400 gm,Bedekar,₹ 0.26
Homepick Sweet Lemon Pickle : 250 gms,135,99.0,250 gm,Homepick,₹ 0.40
Mother's Recipe Mixed Pickle Jar : 1 kg,240,120.0,1 kg,Mother's,₹ 120.00
Pravin Mixed Pickle : 1 kg,250,169.0,1 kg,Pravin,₹ 169.00
Bedekar Mixed Pickle : 1 kg,260,130.0,1 kg,Bedekar,₹ 130.00
Shree Siddhivinayak Mixed Pickle : 500 gms,130,89.0,500 gm,Shree,₹ 0.18
Kubal Mix Pickle Pouch : 200 gms,70,35.0,200 gm,Kubal,₹ 0.17
Shree Siddhivinayak Chilly Pickle : 200 gms,70,55.0,200 gm,Shree,₹ 0.28
Jain DLS Marwadi Mirchi Green Pickle : 400 gms,110,93.0,400 gm,Jain,₹ 0.23
Jain DLS Marwadi Mirchi Red Pickle : 400 gms,120,99.0,400 gm,Jain,₹ 0.25
Bedekar Green Chilli Pickle : 400 gms,130,104.0,400 gm,Bedekar,₹ 0.26
MTR Idli/Dosa/Chilly Chutney Powder : 200 gms,155,125.0,200 gm,MTR,₹ 0.63
Nasle Shenga (Groundnut) Chutney : 200 gms,60,49.0,200 gm,Nasle,₹ 0.24
Vaidehi Lasun Chutney : 100 gms,48,24.0,100 gm,Vaidehi,₹ 0.24
Bedekar Garlic Chutney : 100 gms,60,49.0,100 gm,Bedekar,₹ 0.49
Bedekar Groundnut (Singdana) Chutney : 100 gms,50,42.0,100 gm,Bedekar,₹ 0.42
Inchi Schezwan Chutney : 250 gms,85,45.0,250 gm,Inchi,₹ 0.18
Mother's Recipe Tamarind Date Chutney : 200 gms,60,38.0,200 gm,Mother's,₹ 0.19
Homepick Masala Carrots Pickle : 250 gms,150,99.0,250 gm,Homepick,₹ 0.40
Homepick Amba Haldi Pickled Turmeric & Mango Ginger : 250 gms,150,99.0,250 gm,Homepick,₹ 0.40
Jain Ker Ka Achar : 400 gms,200,100.0,400 gm,Jain,₹ 0.25
Jain DLS Ker Sangri Pickle : 400 gms,220,110.0,400 gm,Jain,₹ 0.28
Dabur Chyawanprash Awaleha : 950 gms,395,335.0,950 gm,Dabur,₹ 0.35
Patanjali Chyawanprash : 1 kg,360,279.0,1 kg,Patanjali,₹ 279.00
Dabur Chyawanprakash Sugarfree : 900 gms,440,340.0,900 gm,Dabur,₹ 0.38
Dabur Chyawanprash : 1.5 kgs,565,399.0,1.5 Kg,Dabur,₹ 266.00
Baidyanath Sugarfree Chyawan-Fit : 1 kg,415,332.0,1 kg,Baidyanath,₹ 332.00
Baidyanath Chyawanprash Special : 1 kg,395,295.0,1 kg,Baidyanath,₹ 295.00
Dhootapapeshwar Swamala Chywanprash : 500 gms,825,578.0,500 gm,Dhootapapeshwar,₹ 1.16
Veda Prash Premium Jaggery Chyawanprash : 475 gms,999,680.0,475 gm,Veda,₹ 1.43
Saffola Immuniveda Chyawanprash : 1.25 kgs,599,280.0,1.25 kg,Saffola,₹ 224.00
Yoga Bar 20G Protein Bar - Almond Fudge : 60 gms,125,62.0,60 gm,Yoga,₹ 1.03
Yoga Bar Breakfast Protein Bar - Apricot Fig : 50 gms,50,25.0,50 gm,Yoga,₹ 0.50
Yoga Bar Breakfast Protein Bar - Blueberry Pie : 50 gms,50,25.0,50 gm,Yoga,₹ 0.50
RiteBite Max Protein Daily Choco Almond Bar : 50 gms,75,60.0,50 gm,RiteBite,₹ 1.20
Yoga Bar Multigrain Energy Bar - Nuts & Seeds : 38 gms,40,20.0,38 gm,Yoga,₹ 0.53
Yoga Bar Multigrain Energy Bar - Chocolate Chunk Nut : 38 gms,40,20.0,38 gm,Yoga,₹ 0.53
RiteBite Max Protein Daily Choco Classic Bar : 50 gms,70,52.0,50 gm,RiteBite,₹ 1.04
RiteBite Max Protein Daily Choco Berry Bar : 50 gms,75,60.0,50 gm,RiteBite,₹ 1.20
Unibic Almond & Oats Snack Bar : 30 gms,40,20.0,30 gm,Unibic,₹ 0.67
RiteBite Sports Snack Bar : 40 gms,45,36.0,40 gm,RiteBite,₹ 0.90
Nature Valley Oats & Dark Chocolate Granola Bar : 42 gms,75,54.0,42 gm,Nature,₹ 1.29
RiteBite Peanut Butter Snack Bar : 40 gms,45,36.0,40 gm,RiteBite,₹ 0.90
Nature Valley Oats & Honey Granola Bar : 42 gms,75,54.0,42 gm,Nature,₹ 1.29
Unibic Fruit & Nut Choco Snack Bar : 30 gms,40,20.0,30 gm,Unibic,₹ 0.67
Nature Valley Roasted Almond Granola Bar : 42 gms,75,54.0,42 gm,Nature,₹ 1.29
Sugar Free Gold Pellets : 500 Pellets,300,260.0,500 Pellets,Sugar,₹ 0.52
Sugar Free Natura Pellets : 500 Pellets,300,260.0,500 Pellets,Sugar,₹ 0.52
Sugar Free Gold Powder : 100 gms,150,130.0,100 gm,Sugar,₹ 1.30
Sugar Free Natura Powder : 100 gms,150,130.0,100 gm,Sugar,₹ 1.30
Sugar Free Green Stevia Powder : 200 gms,225,175.0,200 gm,Sugar,₹ 0.88
Nutrivalue Moringa Olifera Drum Stick Leaves Powder : 100 gms,170,123.0,100 gm,Nutrivalue,₹ 1.23
Nutrivalue Stevia Leaves - Natural Sweetener : 50 gms,150,105.0,50 gm,Nutrivalue,₹ 2.10
Hamdard Roghan Badam Shirin Sweet Almond Oil : 50 ml,220,205.0,50 ml,Hamdard,₹ 4.10
Baidyanath Shankha Pushpi Syrup : 450 ml,230,184.0,450 ml,Baidyanath,₹ 0.41
Bean To Bark Dark Chocolate - Quinoa Crackle : 80 gms,299,149.0,80 gm,Bean,₹ 1.86
MuscleBlaze Whey Performance Chocolate Flavour : 1 kg,3449,1559.0,1 Kg,MuscleBlaze,₹ 1.56
Dhootapapeshwar Shatavari Kalpa Granules - Elaichi : 350 gms,295,228.0,350 gm,Dhootapapeshwar,₹ 0.65
Dhootapapeshwar Shatavari Kalpa Granules : 350 gms,295,199.0,350 gm,Dhootapapeshwar,₹ 0.57
Dhootapapeshwar Shilapravang Special Tablet : 30 Tablets,725,449.0,30 U,Dhootapapeshwar,₹ 14.97
MuscleBlaze Whey Gold Protein Rich Milk Chocolate Flavour : 1 kg,4399,1989.0,1 Kg,MuscleBlaze,₹ 1.99
Dhootapapeshwar Sheetasudha Syrup : 480 ml,180,130.0,480 ml,Dhootapapeshwar,₹ 0.27
MuscleBlaze Creatine Monohydrate : 100 gms,899,409.0,100 gm,MuscleBlaze,₹ 4.09
MuscleBlaze Mass Gainer XXL Chocolate Flavour : 1 kg,1729,779.0,1 Kg,MuscleBlaze,₹ 0.78
MuscleBlaze BCAA Pro Powerful Watermelon Flavour : 450 gms,2299,1039.0,450 gm,MuscleBlaze,₹ 2.31
MuscleBlaze Weight Gainer : 1 kg,1469,665.0,1 Kg,MuscleBlaze,₹ 0.67
Knorr Thick Tomato Soup : 51 gms,60,45.0,51 gm,Knorr,₹ 0.88
Knorr Instant Tomato Chatpata Cup A Soup : 13.5 gms,10,9.0,13.5 gm,Knorr,₹ 0.67
Knorr Manchow Veg Cup-A-Soup : 11 gms,10,9.0,11 gm,Knorr,₹ 0.82
Knorr Hot & Sour Veg Soup : 41 gms,60,45.0,41 gm,Knorr,₹ 1.10
Knorr International Hong Kong Manchow Noodle Soup : 44 gms,70,49.0,44 gm,Knorr,₹ 1.11
Knorr Sweet Corn Veg Cup-A-Soup : 9.5 gms,10,9.0,9.5 gm,Knorr,₹ 0.95
Knorr Chicken Delite Soup : 42 gms,60,55.0,42 gm,Knorr,₹ 1.31
Knorr Mixed Vegetable Soup : 40 gms,60,44.0,40 gm,Knorr,₹ 1.10
Knorr Hot & Sour Veg Cup-A-Soup : 10.5 gms,10,9.0,10.5 gm,Knorr,₹ 0.86
Ching's Manchow Soup : 12 gms,10,9.0,12 gm,Ching's,₹ 0.75
Knorr Mixed Vegetable Cup-A-Soup : 9.5 gms,10,9.0,9.5 gm,Knorr,₹ 0.95
Knorr International Mexican Tomato Corn Soup : 50 gms,70,50.0,50 gm,Knorr,₹ 1.00
Ching's Hot & Sour Instant Soup : 55 gms,60,40.0,55 gm,Ching's,₹ 0.73
Knorr International Shanghai Hot & Sour Chicken Soup : 36 gms,75,67.0,36 gm,Knorr,₹ 1.86
Ching's Tomato Instant Soup : 55 gms,60,40.0,55 gm,Ching's,₹ 0.73
Premia Badishep : 200 gms,162,105.0,200 gm,Premia,₹ 0.53
Premia Lukhnowi Badishep : 100 gms,80,56.0,100 gm,Premia,₹ 0.56
Premia Roasted Badishep : 100 gms,71,44.0,100 gm,Premia,₹ 0.44
Premchand Gold Dhana Dal : 200 gms,90,65.0,200 gm,Premchand,₹ 0.33
Premia Dhaniya Dal : 100 gms,47,31.0,100 gm,Premia,₹ 0.31
Chandan Regal Rose Mix : 170 gms,150,75.0,170 gm,Chandan,₹ 0.44
Satyam Badishop : 100 gms,97,90.0,100 gm,Satyam,₹ 0.90
Satyam Mukhwas Seven Seeds : 100 gms,104,96.0,100 gm,Satyam,₹ 0.96
Chandan Super Green Mix : 170 gms,150,75.0,170 gm,Chandan,₹ 0.44
Chandan Shehanshahi Paan Mix : 130 gms,180,90.0,130 gm,Chandan,₹ 0.69
Chandan Parampara Paan Mix : 140 gms,180,90.0,140 gm,Chandan,₹ 0.64
Et-mi Saunf Mukhwas : 125 gms,70,35.0,125 gm,Et-mi,₹ 0.28
Chandan Elaichi Fennel Mix : 130 gms,150,75.0,130 gm,Chandan,₹ 0.58
Chandan Coated Fennel Mix : 180 gms,150,75.0,180 gm,Chandan,₹ 0.42
Chandan Jeera Goli : 100 gms,50,25.0,100 gm,Chandan,₹ 0.25
Nature's Treat Omega Natural Mix : 100 gms,130,65.0,100 gm,Nature's,₹ 0.65
Cadbury Chocobakes Choc Layered Cakes : 114 gms,70,51.0,114 gm,Cadbury,₹ 0.45
Britannia Fudge It Chocolate Brownie Cake : 120 gms,60,45.0,120 gm,Britannia,₹ 0.38
Ribbons & Balloons Tea Time Mawa Cake : 200 gms,100,50.0,200 gm,Ribbons,₹ 0.25
Ribbons & Balloons Tea Time Choco Chip Cake : 200 gms,100,50.0,200 gm,Ribbons,₹ 0.25
Britannia Treat Croissant Cocoa Creme Roll : 45 gms,20,15.0,45 gm,Britannia,₹ 0.33
Britannia Fruity Fun 100% Veg Cake : 60 gms,25,21.0,60 gm,Britannia,₹ 0.35
The Baker's Dozen Banana Cake : 200 gms,155,45.0,200 gm,The,₹ 0.23
Ribbons & Balloons Chocolate Muffins : 135 gms,45,30.0,135 gm,Ribbons,₹ 0.22
The Baker's Dozen Chocolate Almond Cake : 150 gms,185,92.0,150 gm,The,₹ 0.61
Parle Happy Happy Tutti Frutty Flavoured Cake : 100 gms,40,20.0,100 gm,Parle,₹ 0.20
Ribbons & Balloons Fruit Muffins : 135 gms,45,30.0,135 gm,Ribbons,₹ 0.22
Parle Happy Happy Vanilla Flavoured Cake : 100 gms,40,20.0,100 gm,Parle,₹ 0.20
The Baker's Dozen Banana Walnut Cake : 150 gms,185,92.0,150 gm,The,₹ 0.61
Britannia Treat Choco Creme Wafers : 55 gms,50,25.0,55 gm,Britannia,₹ 0.45
Ribbons & Balloons Chocolate Slice Cake : 50 gms,20,15.0,50 gm,Ribbons,₹ 0.30
Ribbons & Balloons Mixed Fruit Slice Cake : 50 gms,20,15.0,50 gm,Ribbons,₹ 0.30
Britannia Treat Croissant Vanilla Creme Roll : 45 gms,20,16.0,45 gm,Britannia,₹ 0.36
Britannia Gobbles Choco Chill Cake : 50 gms,15,13.0,50 gm,Britannia,₹ 0.26
The Baker's Dozen Fresh Orange Cake With Pistachio : 150 gms,165,82.0,150 gm,The,₹ 0.55
Britannia Treat Vanilla Creme Wafers : 55 gms,50,25.0,55 gm,Britannia,₹ 0.45
Ribbons & Balloons Winny Golden Sponge - Vanilla : 25 gms,10,8.0,25 gm,Ribbons,₹ 0.32
Ribbons & Balloons Winny Choco Sponge : 25 gms,10,9.0,25 gm,Ribbons,₹ 0.36
Britannia Fudge It Chocolate Brownie : 40 gms,20,18.0,40 gm,Britannia,₹ 0.45
