Grocery_Name,MRP_Price,Discount_Price,Quantity,brand_name,price_per_unit
Chitale Bandhu Gulabjam : 500 gms,160,148,500 gm,Chitale,₹ 0.30
Yu Three Cheese Pasta Instant Food : 65 gms,95,47,65 gm,Yu,₹ 0.72
Yu Chilli Manchurian Cup Noodles : 70 gms,65,32,70 gm,Yu,₹ 0.46
Real Thai Green Curry Paste : 50 gms,75,57,50 gm,Real,₹ 1.14
ID Malabar Parota : 5 Pieces,90,80,5 pcs,ID,₹ 16.00
Real Thai Red Curry Paste : 50 gms,75,49,50 gm,Real,₹ 0.98
Brown & Polson Custard Powder - Vanilla : 100 gms,40,37,100 gm,Brown,₹ 0.37
Ruchiyana Kharwas Premix Powder : 50gm,90,80,50 gm,Ruchiyana,₹ 1.60
Pillsbury Rich Choco Oven Cake Mix Egg-Free : 270 gms,224,184,270 gm,Pillsbury,₹ 0.68
Pillsbury Choco Cooker Cake Mix : 159 gms,135,99,159 gm,Pillsbury,₹ 0.62
Blue Bird Active Dry Yeast : 25 gms,36,32,25 gm,Blue,₹ 1.28
Blue Bird Custard Powder Vanilla : 100 gms,40,30,100 gm,Blue,₹ 0.30
Pillsbury Vanilla Flavoured Custard Powder : 100 gms,44,32,100 gm,Pillsbury,₹ 0.32
Daawat Lucknowi Biryani Kit : 334 gms,149,99,334 gm,Daawat,₹ 0.30
ID Homestyle Whole Wheat Paratha : 6 Pieces,75,65,6 Pcs,ID,₹ 10.83
Blue Bird Strawberry Flavour Veg Jelly Crystals : 100 gms,55,45,100 gm,Blue,₹ 0.45
Satyam Rajgira Puff : 100 gms,53,49,100 gm,Satyam,₹ 0.49
Betty Crocker Complete Buttermilk Pancake Mix : 500 gms,295,215,500 gm,Betty,₹ 0.43
Blue Bird Jelly Crystals Raspberry : 100 gms,55,45,100 gm,Blue,₹ 0.45
Et-Mi Falooda Mix Kesar Flavour : 200 gms,75,37,200 gm,Et-Mi,₹ 0.18
Chitale Instant Basundi Mix : 200 gms,105,97,200 gm,Chitale,₹ 0.48
Yu Bombay Rava Upma Instant Breakfast : 55 gms,65,32,55 gm,Yu,₹ 0.58
Talod Gota Mix Flour : 500 gms,118,99,500 gm,Talod,₹ 0.20
Et-Mi Falooda Mix Rose Flavour : 200 gms,75,37,200 gm,Et-Mi,₹ 0.18
Et-Mi Falooda Mix Strawberry Flavour : 200 gms,75,37,200 gm,Et-Mi,₹ 0.18
Moments Falooda Mix Kesar : 200 gms,80,40,200 gm,Moments,₹ 0.20
Blue Bird Chine Grass Strawberry : 100 gms,55,45,100 gm,Blue,₹ 0.45
Moments Falooda Mix Rose : 200 gms,80,40,200 gm,Moments,₹ 0.20
Blue Bird China Grass Kesar Pista : 100 gms,55,45,100 gm,Blue,₹ 0.45
Betty Crocker Triple Choco Brownie Mix : 425 gms,390,305,425 gm,Betty,₹ 0.72
Blue Bird Instant China Grass Milk Jelly Vanilla : 100 gms,55,45,100 gm,Blue,₹ 0.45
Blue Bird Custard Powder Raspberry : 100 gms,40,35,100 gm,Blue,₹ 0.35
Blue Bird Custard Powder Strawberry : 100 gms,40,35,100 gm,Blue,₹ 0.35
Bedekar Instant Chakli Bhajni :  500 gms,150,75,500 gm,Bedekar,₹ 0.15
Bedekar Besan Ladoo Mix : 500 gms,175,158,500 gm,Bedekar,₹ 0.32
Colombian Brew Instant Coffee Original : 100 gms,299,149,100 gm,Colombian Brew Instant,₹ 1.49
Colombian Brew Instant Coffee Nutty Hazelnut : 100 gms,399,199,100 gm,Colombian Brew Instant,₹ 1.99
Colombian Brew Instant Coffee Double Chocolate Mocha : 100 gms,399,199,100 gm,Colombian Brew,₹ 1.99
Colombian Brew Instant Coffee Wild Vanilla : 100 gms,399,199,100 gm,Colombian,₹ 1.99
Colombian Brew Instant Coffee Creamy Caramel : 100 gms,399,199,100 gm,Colombian Brew Instant,₹ 1.99
Twinings Pure Green Tea : 100 Tea-Bags,999,820,100 Bags,Twinings,₹ 8.20
Twinings Green Tea & Lemon : 100 Tea-Bags,999,849,100 Bags,Twinings,₹ 8.49
Twinings Green Tea Lemon & Honey : 100 Tea-Bags,999,899,100 Bags,Twinings,₹ 8.99
Twinings Green Tea & Lemon : 25 Tea-Bags,314,272,25 Bags,Twinings,₹ 10.88
Twinings Origins Darjeeling Tea : 25 Tea-Bags,314,275,25 Bags,Twinings,₹ 11.00
Veeba Salsa Tomato Sauce : 360 gms,149,119,360 gm,Veeba,₹ 0.33
Cadbury Choclairs Gold Pouch : 520 gms,200,160,520 gm,Cadbury,₹ 0.31
Parle Melody Chocolaty : 371.45 gms,100,89,371.45 gm,Parle,₹ 0.24
Amul Chocominis Chocolate Box : 250 gms,140,115,250 gm,Amul,₹ 0.46
Candyman Choco Double Eclairs : 273 gms,100,50,273 gm,Candyman,₹ 0.18
Chandan 4 In 1 Mix Mouth Freshener : 225 gms,260,130,225 gm,Chandan,₹ 0.58
Parle Kismi Toffee : 276.36 gms,50,45,276.36 gm,Parle,₹ 0.16
Luvit Chocorich Eclairs Party Pack : 384 gms,150,75,384 gm,Luvit,₹ 0.20
Natural's Bite Aam Papad Cubes : 100 gms,80,40,100 gm,Natural's,₹ 0.40
Natural's Bite Meetha Amla : 100 gms,65,32,100 gm,Natural's,₹ 0.32
Parle Kismi Assorted Toffees : 245.5 gms,50,40,245.5  gm,Parle,₹ 0.16
Natural's Bite Meethi Imli : 100 gms,65,32,100 gm,Natural's,₹ 0.32
Cadbury Choclairs Gold Pouch : 130 gms,50,45,130 gm,Cadbury,₹ 0.35
Chandan Anardana Punch : 160 gms,150,75,160 gm,Chandan,₹ 0.47
Alpenliebe Caramel Toffee : 324 gms,105,90,324 gm,Alpenliebe,₹ 0.28
Jelly Mazza Soft Candy Celebration Pack : 200 gms,85,42,200 gm,Jelly,₹ 0.21
Gula Gula 5 Flavours Candy Birthday Pack : 200 gms,56,28,200 gm,Gula,₹ 0.14
Jelly Mazza Chatpati Imli Soft Candy : 24 gms,10,5,24 gm,Jelly,₹ 0.21
Jelly Mazza Kaccha Mango Soft Candy : 24 gms,10,5,24 gm,Jelly,₹ 0.21
Chandan Jamun Vati : 160 gms,150,75,160 gm,Chandan,₹ 0.47
Derby Tim Buk Tu Fruit Flavoured Lollipop : 130 gms,50,25,130 gm,Derby,₹ 0.19
Derby Tamilly Tamarind Candy : 175 gms,50,25,175 gm,Derby,₹ 0.14
Derby Panvaa Candy : 175 gms,50,25,175 gm,Derby,₹ 0.14
Derby Darling Velvetto Fruit Flavoured Candy : 175 gms,50,25,175 gm,Derby,₹ 0.14
Haldiram's Rasgulla : 1 kg,225,165,1 kg,Haldiram's,₹ 165.00
Haldiram's Soan Papdi : 500 gms,130,99,500 gm,Haldiram's,₹ 0.20
Haldiram's Gulab Jamun : 1 kg,225,165,1 kg,Haldiram's,₹ 165.00
Bikaji Rasgulla Gol-Matol : 1.25 kgs,250,135,1.25 kg,Bikaji,₹ 108.00
Lal Dharwad Peda : 200 gms,130,65,200 gm,Lal,₹ 0.33
Haldiram's Besan Ladoo : 500 gms,320,135,500 gm,Haldiram's,₹ 0.27
Shri Ram Soan Papdi : 200 gms,68,34,200 gm,Shri,₹ 0.17
Bikaji Gulab Jamun Gol-M-Gol : 1.25 kgs,275,149,1.25 kg,Bikaji,₹ 119.20
Royal Gulab Jamun : 1 kg,225,105,1 kg,Royal,₹ 105.00
Lal Premium Mysore Pak : 200 gms,130,92,200 gm,Lal,₹ 0.46
Amul Kaju Katri : 500 gms,435,399,500 gm,Amul,₹ 0.80
Bikaneri Madhuras Rasgulla : 1 kg,170,99,1 kg,Bikaneri,₹ 99.00
Royal Rasgulla : 1 kg,210,99,1 kg,Royal,₹ 99.00
Bikaji Manbhavan Soan Papdi : 450 gms,135,89,450 gm,Bikaji,₹ 0.20
Karachi's Besan Mysore Pak : 200 gms,120,50,200 gm,Karachi's,₹ 0.25
Madhuras Soan Papdi : 500 gms,166,69,500 gm,Madhuras,₹ 0.14
Mahalaxmi Pista Peanut Chikki : 500 gms,320,160,500 gm,Mahalaxmi,₹ 0.32
Haldiram's Badam Halwa : 400 gms,90,66,400 gm,Haldiram's,₹ 0.17
Chitale Kaju Katli : 250 gms,265,235,250 gm,Chitale,₹ 0.94
Madhur Soan Papadi : 500 gms,150,65,500 gm,Madhur,₹ 0.13
Mahalaxmi Disco Chikki : 500 gms,210,105,500 gm,Mahalaxmi,₹ 0.21
Lal Bombay Halwa : 200 gms,110,42,200 gm,Lal,₹ 0.21
Chitale Bandhu Mango Barfi : 250 gms,235,206,250 gm,Chitale,₹ 0.82
Athavale's Desi Ghee Motichur Ladoo : 250 gms,125,95,250 gm,Athavale's,₹ 0.38
Divya Gulkand : 400 gms,100,89,400 gm,Divya,₹ 0.22
Sun Shengh Chikki : 200 gms,50,40,200 gm,Sun,₹ 0.20
Phondaghat Pravalyukta Gulkand : 200 gms,118,88,200 gm,Phondaghat,₹ 0.44
Mahalaxmi Peanut Chikki : 200 gms,85,42,200 gm,Mahalaxmi,₹ 0.21
Athavale's Besan Ladoo : 200 gms,110,80,200 gm,Athavale's,₹ 0.40
Farmley Dates Bites : 18 gms,40,20,18 gm,Farmley,₹ 1.11
Bedekar Besan Ladu : 300 gms,140,120,300 gm,Bedekar,₹ 0.40
Bedekar Tasty Foods Moog Dal Halwa : 500 gms,250,125,500 gm,Bedekar,₹ 0.25
Agrawal's 420 Dryfruit Besan Ladoo : 400 gms,165,129,400 gm,Agrawal's,₹ 0.32
Mahalaxmi Dry Fruit Gud Gajak : 500 gms,340,170,500 gm,Mahalaxmi,₹ 0.34
Mahalaxmi Murena Gajak : 500 gms,300,150,500 gm,Mahalaxmi,₹ 0.30
Mahalaxmi Pista Badam Gajak : 500 gms,340,170,500 gm,Mahalaxmi,₹ 0.34
Pravin Mango Pickle : 1 kg,250,140,1 kg,Pravin,₹ 140.00
Mother's Recipe Mango Pickle - Jar : 1 kg,240,120,1 kg,Mother's,₹ 120.00
Pravin Mango Pickle Pouch : 200 gms,70,55,200 gm,Pravin,₹ 0.28
Shree Siddhivinayak Mango Pickle : 500 gms,130,95,500 gm,Shree,₹ 0.19
Bedekar Mango Pickle : 400 gms,125,102,400 gm,Bedekar,₹ 0.26
Mother's Recipe Mango Pickle - Pouch : 500 gms,149,74,500 gm,Mother's,₹ 0.15
Homepick Gujarati Chhunda Pickle : 250 gms,125,89,250 gm,Homepick,₹ 0.36
Shree Siddhivinayak Sweet Mango Pickle : 200 gms,80,60,200 gm,Shree,₹ 0.30
Kubal Mango Pickle Pouch : 200 gms,70,35,200 gm,Kubal,₹ 0.17
Shree Siddhivinayak Sweet Lime Pickle : 200 gms,80,60,200 gm,Shree,₹ 0.30
Shree Siddhivinayak Lime Pickle : 200 gms,70,54,200 gm,Shree,₹ 0.27
Bedekar Lime Pickle (Sweet) : 400 gms,130,115,400 gm,Bedekar,₹ 0.29
Bedekar Lime Pickle : 400 gms,125,105,400 gm,Bedekar,₹ 0.26
Homepick Sweet Lemon Pickle : 250 gms,135,99,250 gm,Homepick,₹ 0.40
Mother's Recipe Mixed Pickle Jar : 1 kg,240,120,1 kg,Mother's,₹ 120.00
Pravin Mixed Pickle : 1 kg,250,169,1 kg,Pravin,₹ 169.00
Bedekar Mixed Pickle : 1 kg,260,130,1 kg,Bedekar,₹ 130.00
Shree Siddhivinayak Mixed Pickle : 500 gms,130,89,500 gm,Shree,₹ 0.18
Kubal Mix Pickle Pouch : 200 gms,70,35,200 gm,Kubal,₹ 0.17
Shree Siddhivinayak Chilly Pickle : 200 gms,70,55,200 gm,Shree,₹ 0.28
Jain DLS Marwadi Mirchi Green Pickle : 400 gms,110,93,400 gm,Jain,₹ 0.23
Jain DLS Marwadi Mirchi Red Pickle : 400 gms,120,99,400 gm,Jain,₹ 0.25
Bedekar Green Chilli Pickle : 400 gms,130,104,400 gm,Bedekar,₹ 0.26
MTR Idli/Dosa/Chilly Chutney Powder : 200 gms,155,125,200 gm,MTR,₹ 0.63
Nasle Shenga (Groundnut) Chutney : 200 gms,60,49,200 gm,Nasle,₹ 0.24
Vaidehi Lasun Chutney : 100 gms,48,24,100 gm,Vaidehi,₹ 0.24
Bedekar Garlic Chutney : 100 gms,60,49,100 gm,Bedekar,₹ 0.49
Bedekar Groundnut (Singdana) Chutney : 100 gms,50,42,100 gm,Bedekar,₹ 0.42
Inchi Schezwan Chutney : 250 gms,85,45,250 gm,Inchi,₹ 0.18
Mother's Recipe Tamarind Date Chutney : 200 gms,60,38,200 gm,Mother's,₹ 0.19
Homepick Masala Carrots Pickle : 250 gms,150,99,250 gm,Homepick,₹ 0.40
Homepick Amba Haldi Pickled Turmeric & Mango Ginger : 250 gms,150,99,250 gm,Homepick,₹ 0.40
Jain Ker Ka Achar : 400 gms,200,100,400 gm,Jain,₹ 0.25
Jain DLS Ker Sangri Pickle : 400 gms,220,110,400 gm,Jain,₹ 0.28
Dabur Chyawanprash Awaleha : 950 gms,395,335,950 gm,Dabur,₹ 0.35
Patanjali Chyawanprash : 1 kg,360,279,1 kg,Patanjali,₹ 279.00
Dabur Chyawanprakash Sugarfree : 900 gms,440,340,900 gm,Dabur,₹ 0.38
Dabur Chyawanprash : 1.5 kgs,565,399,1.5 Kg,Dabur,₹ 266.00
Baidyanath Sugarfree Chyawan-Fit : 1 kg,415,332,1 kg,Baidyanath,₹ 332.00
Baidyanath Chyawanprash Special : 1 kg,395,295,1 kg,Baidyanath,₹ 295.00
Dhootapapeshwar Swamala Chywanprash : 500 gms,825,578,500 gm,Dhootapapeshwar,₹ 1.16
Veda Prash Premium Jaggery Chyawanprash : 475 gms,999,680,475 gm,Veda,₹ 1.43
Saffola Immuniveda Chyawanprash : 1.25 kgs,599,280,1.25 kg,Saffola,₹ 224.00
Yoga Bar 20G Protein Bar - Almond Fudge : 60 gms,125,62,60 gm,Yoga,₹ 1.03
Yoga Bar Breakfast Protein Bar - Apricot Fig : 50 gms,50,25,50 gm,Yoga,₹ 0.50
Yoga Bar Breakfast Protein Bar - Blueberry Pie : 50 gms,50,25,50 gm,Yoga,₹ 0.50
RiteBite Max Protein Daily Choco Almond Bar : 50 gms,75,60,50 gm,RiteBite,₹ 1.20
Yoga Bar Multigrain Energy Bar - Nuts & Seeds : 38 gms,40,20,38 gm,Yoga,₹ 0.53
Yoga Bar Multigrain Energy Bar - Chocolate Chunk Nut : 38 gms,40,20,38 gm,Yoga,₹ 0.53
RiteBite Max Protein Daily Choco Classic Bar : 50 gms,70,52,50 gm,RiteBite,₹ 1.04
RiteBite Max Protein Daily Choco Berry Bar : 50 gms,75,60,50 gm,RiteBite,₹ 1.20
Unibic Almond & Oats Snack Bar : 30 gms,40,20,30 gm,Unibic,₹ 0.67
RiteBite Sports Snack Bar : 40 gms,45,36,40 gm,RiteBite,₹ 0.90
Nature Valley Oats & Dark Chocolate Granola Bar : 42 gms,75,54,42 gm,Nature,₹ 1.29
RiteBite Peanut Butter Snack Bar : 40 gms,45,36,40 gm,RiteBite,₹ 0.90
Nature Valley Oats & Honey Granola Bar : 42 gms,75,54,42 gm,Nature,₹ 1.29
Unibic Fruit & Nut Choco Snack Bar : 30 gms,40,20,30 gm,Unibic,₹ 0.67
Nature Valley Roasted Almond Granola Bar : 42 gms,75,54,42 gm,Nature,₹ 1.29
Sugar Free Gold Pellets : 500 Pellets,300,260,500 Pellets,Sugar,₹ 0.52
Sugar Free Natura Pellets : 500 Pellets,300,260,500 Pellets,Sugar,₹ 0.52
Sugar Free Gold Powder : 100 gms,150,130,100 gm,Sugar,₹ 1.30
Sugar Free Natura Powder : 100 gms,150,130,100 gm,Sugar,₹ 1.30
Sugar Free Green Stevia Powder : 200 gms,225,175,200 gm,Sugar,₹ 0.88
Nutrivalue Moringa Olifera Drum Stick Leaves Powder : 100 gms,170,123,100 gm,Nutrivalue,₹ 1.23
Nutrivalue Stevia Leaves - Natural Sweetener : 50 gms,150,105,50 gm,Nutrivalue,₹ 2.10
Hamdard Roghan Badam Shirin Sweet Almond Oil : 50 ml,220,205,50 ml,Hamdard,₹ 4.10
Baidyanath Shankha Pushpi Syrup : 450 ml,230,184,450 ml,Baidyanath,₹ 0.41
Bean To Bark Dark Chocolate - Quinoa Crackle : 80 gms,299,149,80 gm,Bean,₹ 1.86
MuscleBlaze Whey Performance Chocolate Flavour : 1 kg,3449,1559,1 Kg,MuscleBlaze,₹ 1.56
Dhootapapeshwar Shatavari Kalpa Granules - Elaichi : 350 gms,295,228,350 gm,Dhootapapeshwar,₹ 0.65
Dhootapapeshwar Shatavari Kalpa Granules : 350 gms,295,199,350 gm,Dhootapapeshwar,₹ 0.57
Dhootapapeshwar Shilapravang Special Tablet : 30 Tablets,725,449,30 U,Dhootapapeshwar,₹ 14.97
MuscleBlaze Whey Gold Protein Rich Milk Chocolate Flavour : 1 kg,4399,1989,1 Kg,MuscleBlaze,₹ 1.99
Dhootapapeshwar Sheetasudha Syrup : 480 ml,180,130,480 ml,Dhootapapeshwar,₹ 0.27
MuscleBlaze Creatine Monohydrate : 100 gms,899,409,100 gm,MuscleBlaze,₹ 4.09
MuscleBlaze Mass Gainer XXL Chocolate Flavour : 1 kg,1729,779,1 Kg,MuscleBlaze,₹ 0.78
MuscleBlaze BCAA Pro Powerful Watermelon Flavour : 450 gms,2299,1039,450 gm,MuscleBlaze,₹ 2.31
MuscleBlaze Weight Gainer : 1 kg,1469,665,1 Kg,MuscleBlaze,₹ 0.67
Knorr Thick Tomato Soup : 51 gms,60,45,51 gm,Knorr,₹ 0.88
Knorr Instant Tomato Chatpata Cup A Soup : 13.5 gms,10,9,13.5 gm,Knorr,₹ 0.67
Knorr Manchow Veg Cup-A-Soup : 11 gms,10,9,11 gm,Knorr,₹ 0.82
Knorr Hot & Sour Veg Soup : 41 gms,60,45,41 gm,Knorr,₹ 1.10
Knorr International Hong Kong Manchow Noodle Soup : 44 gms,70,49,44 gm,Knorr,₹ 1.11
Knorr Sweet Corn Veg Cup-A-Soup : 9.5 gms,10,9,9.5 gm,Knorr,₹ 0.95
Knorr Chicken Delite Soup : 42 gms,60,55,42 gm,Knorr,₹ 1.31
Knorr Mixed Vegetable Soup : 40 gms,60,44,40 gm,Knorr,₹ 1.10
Knorr Hot & Sour Veg Cup-A-Soup : 10.5 gms,10,9,10.5 gm,Knorr,₹ 0.86
Ching's Manchow Soup : 12 gms,10,9,12 gm,Ching's,₹ 0.75
Knorr Mixed Vegetable Cup-A-Soup : 9.5 gms,10,9,9.5 gm,Knorr,₹ 0.95
Knorr International Mexican Tomato Corn Soup : 50 gms,70,50,50 gm,Knorr,₹ 1.00
Ching's Hot & Sour Instant Soup : 55 gms,60,40,55 gm,Ching's,₹ 0.73
Knorr International Shanghai Hot & Sour Chicken Soup : 36 gms,75,67,36 gm,Knorr,₹ 1.86
Ching's Tomato Instant Soup : 55 gms,60,40,55 gm,Ching's,₹ 0.73
Premia Badishep : 200 gms,162,105,200 gm,Premia,₹ 0.53
Premia Lukhnowi Badishep : 100 gms,80,56,100 gm,Premia,₹ 0.56
Premia Roasted Badishep : 100 gms,71,44,100 gm,Premia,₹ 0.44
Premchand Gold Dhana Dal : 200 gms,90,65,200 gm,Premchand,₹ 0.33
Premia Dhaniya Dal : 100 gms,47,31,100 gm,Premia,₹ 0.31
Chandan Regal Rose Mix : 170 gms,150,75,170 gm,Chandan,₹ 0.44
Satyam Badishop : 100 gms,97,90,100 gm,Satyam,₹ 0.90
Satyam Mukhwas Seven Seeds : 100 gms,104,96,100 gm,Satyam,₹ 0.96
Chandan Super Green Mix : 170 gms,150,75,170 gm,Chandan,₹ 0.44
Chandan Shehanshahi Paan Mix : 130 gms,180,90,130 gm,Chandan,₹ 0.69
Chandan Parampara Paan Mix : 140 gms,180,90,140 gm,Chandan,₹ 0.64
Et-mi Saunf Mukhwas : 125 gms,70,35,125 gm,Et-mi,₹ 0.28
Chandan Elaichi Fennel Mix : 130 gms,150,75,130 gm,Chandan,₹ 0.58
Chandan Coated Fennel Mix : 180 gms,150,75,180 gm,Chandan,₹ 0.42
Chandan Jeera Goli : 100 gms,50,25,100 gm,Chandan,₹ 0.25
Nature's Treat Omega Natural Mix : 100 gms,130,65,100 gm,Nature's,₹ 0.65
Cadbury Chocobakes Choc Layered Cakes : 114 gms,70,51,114 gm,Cadbury,₹ 0.45
Britannia Fudge It Chocolate Brownie Cake : 120 gms,60,45,120 gm,Britannia,₹ 0.38
Ribbons & Balloons Tea Time Mawa Cake : 200 gms,100,50,200 gm,Ribbons,₹ 0.25
Ribbons & Balloons Tea Time Choco Chip Cake : 200 gms,100,50,200 gm,Ribbons,₹ 0.25
Britannia Treat Croissant Cocoa Creme Roll : 45 gms,20,15,45 gm,Britannia,₹ 0.33
Britannia Fruity Fun 100% Veg Cake : 60 gms,25,21,60 gm,Britannia,₹ 0.35
The Baker's Dozen Banana Cake : 200 gms,155,45,200 gm,The,₹ 0.23
Ribbons & Balloons Chocolate Muffins : 135 gms,45,30,135 gm,Ribbons,₹ 0.22
The Baker's Dozen Chocolate Almond Cake : 150 gms,185,92,150 gm,The,₹ 0.61
Parle Happy Happy Tutti Frutty Flavoured Cake : 100 gms,40,20,100 gm,Parle,₹ 0.20
Ribbons & Balloons Fruit Muffins : 135 gms,45,30,135 gm,Ribbons,₹ 0.22
Parle Happy Happy Vanilla Flavoured Cake : 100 gms,40,20,100 gm,Parle,₹ 0.20
The Baker's Dozen Banana Walnut Cake : 150 gms,185,92,150 gm,The,₹ 0.61
Britannia Treat Choco Creme Wafers : 55 gms,50,25,55 gm,Britannia,₹ 0.45
Ribbons & Balloons Chocolate Slice Cake : 50 gms,20,15,50 gm,Ribbons,₹ 0.30
Ribbons & Balloons Mixed Fruit Slice Cake : 50 gms,20,15,50 gm,Ribbons,₹ 0.30
Britannia Treat Croissant Vanilla Creme Roll : 45 gms,20,16,45 gm,Britannia,₹ 0.36
Britannia Gobbles Choco Chill Cake : 50 gms,15,13,50 gm,Britannia,₹ 0.26
The Baker's Dozen Fresh Orange Cake With Pistachio : 150 gms,165,82,150 gm,The,₹ 0.55
Britannia Treat Vanilla Creme Wafers : 55 gms,50,25,55 gm,Britannia,₹ 0.45
Ribbons & Balloons Winny Golden Sponge - Vanilla : 25 gms,10,8,25 gm,Ribbons,₹ 0.32
Ribbons & Balloons Winny Choco Sponge : 25 gms,10,9,25 gm,Ribbons,₹ 0.36
Britannia Fudge It Chocolate Brownie : 40 gms,20,18,40 gm,Britannia,₹ 0.45
